,Date,type,value,area
512,01-Apr-09,yorkshireandthehumber_pred,93.502602,Yorkshire
513,01-Apr-09,eastmidlands_pred,93.93454,Eastmidlands
514,01-Apr-09,westmidlands_pred,93.793861,Westmidlands
515,01-Apr-09,east_pred,92.797264,East
516,01-Apr-09,london_pred,84.95118,London
517,01-Apr-09,southeast_pred,90.243553,Southeast
518,01-Apr-09,southwest_pred,91.380539,Southwest
519,01-Apr-09,england_pred,89.610924,England
520,01-May-09,northeast_pred,94.559143,Northeast
521,01-May-09,northwest_pred,94.638161,Northwest
522,01-May-09,yorkshireandthehumber_pred,93.615051,Yorkshire
523,01-May-09,eastmidlands_pred,94.072426,Eastmidlands
524,01-May-09,westmidlands_pred,93.911659,Westmidlands
525,01-May-09,east_pred,92.935753,East
526,01-May-09,london_pred,85.131691,London
527,01-May-09,southeast_pred,90.401978,Southeast
528,01-May-09,southwest_pred,91.528046,Southwest
529,01-May-09,england_pred,89.761696,England
530,01-Jun-09,northeast_pred,94.63726,Northeast
531,01-Jun-09,northwest_pred,94.734016,Northwest
532,01-Jun-09,yorkshireandthehumber_pred,93.731255,Yorkshire
533,01-Jun-09,eastmidlands_pred,94.214905,Eastmidlands
534,01-Jun-09,westmidlands_pred,94.033379,Westmidlands
535,01-Jun-09,east_pred,93.07885,East
536,01-Jun-09,london_pred,85.318214,London
537,01-Jun-09,southeast_pred,90.565681,Southeast
538,01-Jun-09,southwest_pred,91.680473,Southwest
539,01-Jun-09,england_pred,89.917496,England
540,01-Jul-09,northeast_pred,94.712852,Northeast
541,01-Jul-09,northwest_pred,94.826782,Northwest
542,01-Jul-09,yorkshireandthehumber_pred,93.843704,Yorkshire
543,01-Jul-09,eastmidlands_pred,94.352791,Eastmidlands
544,01-Jul-09,westmidlands_pred,94.151169,Westmidlands
545,01-Jul-09,east_pred,93.217331,East
546,01-Jul-09,london_pred,85.498718,London
547,01-Jul-09,southeast_pred,90.724113,Southeast
548,01-Jul-09,southwest_pred,91.827988,Southwest
549,01-Jul-09,england_pred,90.068268,England
550,01-Aug-09,northeast_pred,94.790962,Northeast
551,01-Aug-09,northwest_pred,94.922638,Northwest
552,01-Aug-09,yorkshireandthehumber_pred,93.9599,Yorkshire
553,01-Aug-09,eastmidlands_pred,94.49527,Eastmidlands
554,01-Aug-09,westmidlands_pred,94.272888,Westmidlands
555,01-Aug-09,east_pred,93.360428,East
556,01-Aug-09,london_pred,85.685242,London
557,01-Aug-09,southeast_pred,90.887817,Southeast
558,01-Aug-09,southwest_pred,91.980415,Southwest
559,01-Aug-09,england_pred,90.224068,England
560,01-Sep-09,northeast_pred,94.869072,Northeast
561,01-Sep-09,northwest_pred,95.018494,Northwest
562,01-Sep-09,yorkshireandthehumber_pred,94.076096,Yorkshire
563,01-Sep-09,eastmidlands_pred,94.637749,Eastmidlands
564,01-Sep-09,westmidlands_pred,94.394608,Westmidlands
565,01-Sep-09,east_pred,93.503525,East
566,01-Sep-09,london_pred,85.871758,London
567,01-Sep-09,southeast_pred,91.051521,Southeast
568,01-Sep-09,southwest_pred,92.132843,Southwest
569,01-Sep-09,england_pred,90.379868,England
570,01-Oct-09,northeast_pred,94.944664,Northeast
571,01-Oct-09,northwest_pred,95.111259,Northwest
572,01-Oct-09,yorkshireandthehumber_pred,94.188545,Yorkshire
573,01-Oct-09,eastmidlands_pred,94.775635,Eastmidlands
574,01-Oct-09,westmidlands_pred,94.512405,Westmidlands
575,01-Oct-09,east_pred,93.642014,East
576,01-Oct-09,london_pred,86.052269,London
577,01-Oct-09,southeast_pred,91.209946,Southeast
578,01-Oct-09,southwest_pred,92.28035,Southwest
579,01-Oct-09,england_pred,90.53064,England
580,01-Nov-09,northeast_pred,95.022781,Northeast
581,01-Nov-09,northwest_pred,95.207115,Northwest
582,01-Nov-09,yorkshireandthehumber_pred,94.304749,Yorkshire
583,01-Nov-09,eastmidlands_pred,94.918114,Eastmidlands
584,01-Nov-09,westmidlands_pred,94.634125,Westmidlands
585,01-Nov-09,east_pred,93.78511,East
586,01-Nov-09,london_pred,86.238792,London
587,01-Nov-09,southeast_pred,91.373657,Southeast
588,01-Nov-09,southwest_pred,92.432777,Southwest
589,01-Nov-09,england_pred,90.68644,England
590,01-Dec-09,northeast_pred,95.098373,Northeast
591,01-Dec-09,northwest_pred,95.299881,Northwest
592,01-Dec-09,yorkshireandthehumber_pred,94.417198,Yorkshire
593,01-Dec-09,eastmidlands_pred,95.055992,Eastmidlands
594,01-Dec-09,westmidlands_pred,94.751915,Westmidlands
595,01-Dec-09,east_pred,93.923592,East
596,01-Dec-09,london_pred,86.419296,London
597,01-Dec-09,southeast_pred,91.532082,Southeast
598,01-Dec-09,southwest_pred,92.580292,Southwest
599,01-Dec-09,england_pred,90.837212,England
600,01-Jan-10,northeast_pred,95.176483,Northeast
601,01-Jan-10,northwest_pred,95.395737,Northwest
602,01-Jan-10,yorkshireandthehumber_pred,94.533394,Yorkshire
603,01-Jan-10,eastmidlands_pred,95.198479,Eastmidlands
604,01-Jan-10,westmidlands_pred,94.873634,Westmidlands
605,01-Jan-10,east_pred,94.066689,East
606,01-Jan-10,london_pred,86.60582,London
607,01-Jan-10,southeast_pred,91.695786,Southeast
608,01-Jan-10,southwest_pred,92.732719,Southwest
609,01-Jan-10,england_pred,90.993011,England
610,01-Feb-10,northeast_pred,95.254593,Northeast
611,01-Feb-10,northwest_pred,95.491592,Northwest
612,01-Feb-10,yorkshireandthehumber_pred,94.649597,Yorkshire
613,01-Feb-10,eastmidlands_pred,95.340958,Eastmidlands
614,01-Feb-10,westmidlands_pred,94.995354,Westmidlands
615,01-Feb-10,east_pred,94.209785,East
616,01-Feb-10,london_pred,86.792336,London
617,01-Feb-10,southeast_pred,91.859489,Southeast
618,01-Feb-10,southwest_pred,92.885147,Southwest
619,01-Feb-10,england_pred,91.148811,England
620,01-Mar-10,northeast_pred,95.32515,Northeast
621,01-Mar-10,northwest_pred,95.578178,Northwest
622,01-Mar-10,yorkshireandthehumber_pred,94.754547,Yorkshire
623,01-Mar-10,eastmidlands_pred,95.46965,Eastmidlands
624,01-Mar-10,westmidlands_pred,95.105293,Westmidlands
625,01-Mar-10,east_pred,94.339043,East
626,01-Mar-10,london_pred,86.960808,London
627,01-Mar-10,southeast_pred,92.007355,Southeast
628,01-Mar-10,southwest_pred,93.02282,Southwest
629,01-Mar-10,england_pred,91.289536,England
630,01-Apr-10,northeast_pred,95.403259,Northeast
631,01-Apr-10,northwest_pred,95.674034,Northwest
632,01-Apr-10,yorkshireandthehumber_pred,94.870743,Yorkshire
633,01-Apr-10,eastmidlands_pred,95.612129,Eastmidlands
634,01-Apr-10,westmidlands_pred,95.227013,Westmidlands
635,01-Apr-10,east_pred,94.48214,East
636,01-Apr-10,london_pred,87.147331,London
637,01-Apr-10,southeast_pred,92.171059,Southeast
638,01-Apr-10,southwest_pred,93.175247,Southwest
639,01-Apr-10,england_pred,91.445335,England
640,01-May-10,northeast_pred,95.478851,Northeast
641,01-May-10,northwest_pred,95.7668,Northwest
642,01-May-10,yorkshireandthehumber_pred,94.983192,Yorkshire
643,01-May-10,eastmidlands_pred,95.750008,Eastmidlands
644,01-May-10,westmidlands_pred,95.34481,Westmidlands
645,01-May-10,east_pred,94.620621,East
646,01-May-10,london_pred,87.327835,London
647,01-May-10,southeast_pred,92.329491,Southeast
648,01-May-10,southwest_pred,93.322762,Southwest
649,01-May-10,england_pred,91.596107,England
650,01-Jun-10,northeast_pred,95.556961,Northeast
651,01-Jun-10,northwest_pred,95.862656,Northwest
652,01-Jun-10,yorkshireandthehumber_pred,95.099396,Yorkshire
653,01-Jun-10,eastmidlands_pred,95.892494,Eastmidlands
654,01-Jun-10,westmidlands_pred,95.46653,Westmidlands
655,01-Jun-10,east_pred,94.763718,East
656,01-Jun-10,london_pred,87.514359,London
657,01-Jun-10,southeast_pred,92.493195,Southeast
658,01-Jun-10,southwest_pred,93.475189,Southwest
659,01-Jun-10,england_pred,91.751907,England
660,01-Jul-10,northeast_pred,95.632553,Northeast
661,01-Jul-10,northwest_pred,95.955421,Northwest
662,01-Jul-10,yorkshireandthehumber_pred,95.211845,Yorkshire
663,01-Jul-10,eastmidlands_pred,96.030373,Eastmidlands
664,01-Jul-10,westmidlands_pred,95.58432,Westmidlands
665,01-Jul-10,east_pred,94.902199,East
666,01-Jul-10,london_pred,87.69487,London
667,01-Jul-10,southeast_pred,92.651619,Southeast
668,01-Jul-10,southwest_pred,93.622696,Southwest
669,01-Jul-10,england_pred,91.902679,England
670,01-Aug-10,northeast_pred,95.71067,Northeast
671,01-Aug-10,northwest_pred,96.051277,Northwest
672,01-Aug-10,yorkshireandthehumber_pred,95.328041,Yorkshire
673,01-Aug-10,eastmidlands_pred,96.172852,Eastmidlands
674,01-Aug-10,westmidlands_pred,95.706039,Westmidlands
675,01-Aug-10,east_pred,95.045303,East
676,01-Aug-10,london_pred,87.881386,London
677,01-Aug-10,southeast_pred,92.815323,Southeast
678,01-Aug-10,southwest_pred,93.775124,Southwest
679,01-Aug-10,england_pred,92.058479,England
680,01-Sep-10,northeast_pred,95.78878,Northeast
681,01-Sep-10,northwest_pred,96.147133,Northwest
682,01-Sep-10,yorkshireandthehumber_pred,95.444244,Yorkshire
683,01-Sep-10,eastmidlands_pred,96.315338,Eastmidlands
684,01-Sep-10,westmidlands_pred,95.827759,Westmidlands
685,01-Sep-10,east_pred,95.1884,East
686,01-Sep-10,london_pred,88.067909,London
687,01-Sep-10,southeast_pred,92.979034,Southeast
688,01-Sep-10,southwest_pred,93.927551,Southwest
689,01-Sep-10,england_pred,92.214279,England
690,01-Oct-10,northeast_pred,95.864372,Northeast
691,01-Oct-10,northwest_pred,96.239899,Northwest
692,01-Oct-10,yorkshireandthehumber_pred,95.556694,Yorkshire
693,01-Oct-10,eastmidlands_pred,96.453217,Eastmidlands
694,01-Oct-10,westmidlands_pred,95.945557,Westmidlands
695,01-Oct-10,east_pred,95.326881,East
696,01-Oct-10,london_pred,88.248413,London
697,01-Oct-10,southeast_pred,93.137459,Southeast
698,01-Oct-10,southwest_pred,94.075066,Southwest
699,01-Oct-10,england_pred,92.365051,England
700,01-Nov-10,northeast_pred,95.942482,Northeast
701,01-Nov-10,northwest_pred,96.335754,Northwest
702,01-Nov-10,yorkshireandthehumber_pred,95.67289,Yorkshire
703,01-Nov-10,eastmidlands_pred,96.595695,Eastmidlands
704,01-Nov-10,westmidlands_pred,96.067276,Westmidlands
705,01-Nov-10,east_pred,95.469978,East
706,01-Nov-10,london_pred,88.434937,London
707,01-Nov-10,southeast_pred,93.301163,Southeast
708,01-Nov-10,southwest_pred,94.227493,Southwest
709,01-Nov-10,england_pred,92.520851,England
710,01-Dec-10,northeast_pred,96.018074,Northeast
711,01-Dec-10,northwest_pred,96.42852,Northwest
712,01-Dec-10,yorkshireandthehumber_pred,95.785339,Yorkshire
713,01-Dec-10,eastmidlands_pred,96.733582,Eastmidlands
714,01-Dec-10,westmidlands_pred,96.185066,Westmidlands
715,01-Dec-10,east_pred,95.608459,East
716,01-Dec-10,london_pred,88.615448,London
717,01-Dec-10,southeast_pred,93.459587,Southeast
718,01-Dec-10,southwest_pred,94.375,Southwest
719,01-Dec-10,england_pred,92.671623,England
720,01-Jan-11,northeast_pred,96.096191,Northeast
721,01-Jan-11,northwest_pred,96.524376,Northwest
722,01-Jan-11,yorkshireandthehumber_pred,95.901535,Yorkshire
723,01-Jan-11,eastmidlands_pred,96.87606,Eastmidlands
724,01-Jan-11,westmidlands_pred,96.306786,Westmidlands
725,01-Jan-11,east_pred,95.751564,East
726,01-Jan-11,london_pred,88.801964,London
727,01-Jan-11,southeast_pred,93.623299,Southeast
728,01-Jan-11,southwest_pred,94.527428,Southwest
729,01-Jan-11,england_pred,92.827423,England
730,01-Feb-11,northeast_pred,96.174301,Northeast
731,01-Feb-11,northwest_pred,96.620239,Northwest
732,01-Feb-11,yorkshireandthehumber_pred,96.017738,Yorkshire
733,01-Feb-11,eastmidlands_pred,97.018547,Eastmidlands
734,01-Feb-11,westmidlands_pred,96.428505,Westmidlands
735,01-Feb-11,east_pred,95.894661,East
736,01-Feb-11,london_pred,88.988487,London
737,01-Feb-11,southeast_pred,93.787003,Southeast
738,01-Feb-11,southwest_pred,94.679855,Southwest
739,01-Feb-11,england_pred,92.983223,England
740,01-Mar-11,northeast_pred,96.244858,Northeast
741,01-Mar-11,northwest_pred,96.706818,Northwest
742,01-Mar-11,yorkshireandthehumber_pred,96.122688,Yorkshire
743,01-Mar-11,eastmidlands_pred,97.147232,Eastmidlands
744,01-Mar-11,westmidlands_pred,96.538445,Westmidlands
745,01-Mar-11,east_pred,96.023911,East
746,01-Mar-11,london_pred,89.15696,London
747,01-Mar-11,southeast_pred,93.934868,Southeast
748,01-Mar-11,southwest_pred,94.817535,Southwest
749,01-Mar-11,england_pred,93.123947,England
750,01-Apr-11,northeast_pred,96.322968,Northeast
751,01-Apr-11,northwest_pred,96.802673,Northwest
752,01-Apr-11,yorkshireandthehumber_pred,96.238892,Yorkshire
753,01-Apr-11,eastmidlands_pred,97.289719,Eastmidlands
754,01-Apr-11,westmidlands_pred,96.660164,Westmidlands
755,01-Apr-11,east_pred,96.167007,East
756,01-Apr-11,london_pred,89.343483,London
757,01-Apr-11,southeast_pred,94.098572,Southeast
758,01-Apr-11,southwest_pred,94.969955,Southwest
759,01-Apr-11,england_pred,93.279747,England
760,01-May-11,northeast_pred,96.39856,Northeast
761,01-May-11,northwest_pred,96.895439,Northwest
762,01-May-11,yorkshireandthehumber_pred,96.351341,Yorkshire
763,01-May-11,eastmidlands_pred,97.427597,Eastmidlands
764,01-May-11,westmidlands_pred,96.777962,Westmidlands
765,01-May-11,east_pred,96.305489,East
766,01-May-11,london_pred,89.523987,London
767,01-May-11,southeast_pred,94.256996,Southeast
768,01-May-11,southwest_pred,95.11747,Southwest
769,01-May-11,england_pred,93.430519,England
770,01-Jun-11,northeast_pred,96.476669,Northeast
771,01-Jun-11,northwest_pred,96.991295,Northwest
772,01-Jun-11,yorkshireandthehumber_pred,96.467537,Yorkshire
773,01-Jun-11,eastmidlands_pred,97.570076,Eastmidlands
774,01-Jun-11,westmidlands_pred,96.899681,Westmidlands
775,01-Jun-11,east_pred,96.448593,East
776,01-Jun-11,london_pred,89.71051,London
777,01-Jun-11,southeast_pred,94.4207,Southeast
778,01-Jun-11,southwest_pred,95.269897,Southwest
779,01-Jun-11,england_pred,93.586319,England
780,01-Jul-11,northeast_pred,96.552261,Northeast
781,01-Jul-11,northwest_pred,97.084061,Northwest
782,01-Jul-11,yorkshireandthehumber_pred,96.579987,Yorkshire
783,01-Jul-11,eastmidlands_pred,97.707962,Eastmidlands
784,01-Jul-11,westmidlands_pred,97.017471,Westmidlands
785,01-Jul-11,east_pred,96.587074,East
786,01-Jul-11,london_pred,89.891014,London
787,01-Jul-11,southeast_pred,94.579132,Southeast
788,01-Jul-11,southwest_pred,95.417404,Southwest
789,01-Jul-11,england_pred,93.737091,England
790,01-Aug-11,northeast_pred,96.630371,Northeast
791,01-Aug-11,northwest_pred,97.179916,Northwest
792,01-Aug-11,yorkshireandthehumber_pred,96.696182,Yorkshire
793,01-Aug-11,eastmidlands_pred,97.850441,Eastmidlands
794,01-Aug-11,westmidlands_pred,97.139191,Westmidlands
795,01-Aug-11,east_pred,96.730171,East
796,01-Aug-11,london_pred,90.077538,London
797,01-Aug-11,southeast_pred,94.742836,Southeast
798,01-Aug-11,southwest_pred,95.569832,Southwest
799,01-Aug-11,england_pred,93.892891,England
800,01-Sep-11,northeast_pred,96.708488,Northeast
801,01-Sep-11,northwest_pred,97.275772,Northwest
802,01-Sep-11,yorkshireandthehumber_pred,96.812386,Yorkshire
803,01-Sep-11,eastmidlands_pred,97.99292,Eastmidlands
804,01-Sep-11,westmidlands_pred,97.26091,Westmidlands
805,01-Sep-11,east_pred,96.873268,East
806,01-Sep-11,london_pred,90.264061,London
807,01-Sep-11,southeast_pred,94.90654,Southeast
808,01-Sep-11,southwest_pred,95.72226,Southwest
809,01-Sep-11,england_pred,94.048691,England
810,01-Oct-11,northeast_pred,96.784081,Northeast
811,01-Oct-11,northwest_pred,97.368538,Northwest
812,01-Oct-11,yorkshireandthehumber_pred,96.924835,Yorkshire
813,01-Oct-11,eastmidlands_pred,98.130806,Eastmidlands
814,01-Oct-11,westmidlands_pred,97.378708,Westmidlands
815,01-Oct-11,east_pred,97.011749,East
816,01-Oct-11,london_pred,90.444565,London
817,01-Oct-11,southeast_pred,95.064964,Southeast
818,01-Oct-11,southwest_pred,95.869774,Southwest
819,01-Oct-11,england_pred,94.199463,England
820,01-Nov-11,northeast_pred,96.86219,Northeast
821,01-Nov-11,northwest_pred,97.464394,Northwest
822,01-Nov-11,yorkshireandthehumber_pred,97.041031,Yorkshire
823,01-Nov-11,eastmidlands_pred,98.273285,Eastmidlands
824,01-Nov-11,westmidlands_pred,97.500427,Westmidlands
825,01-Nov-11,east_pred,97.154854,East
826,01-Nov-11,london_pred,90.631088,London
827,01-Nov-11,southeast_pred,95.228676,Southeast
828,01-Nov-11,southwest_pred,96.022202,Southwest
829,01-Nov-11,england_pred,94.355263,England
830,01-Dec-11,northeast_pred,96.937782,Northeast
831,01-Dec-11,northwest_pred,97.557159,Northwest
832,01-Dec-11,yorkshireandthehumber_pred,97.153481,Yorkshire
833,01-Dec-11,eastmidlands_pred,98.411171,Eastmidlands
834,01-Dec-11,westmidlands_pred,97.618217,Westmidlands
835,01-Dec-11,east_pred,97.293335,East
836,01-Dec-11,london_pred,90.811592,London
837,01-Dec-11,southeast_pred,95.3871,Southeast
838,01-Dec-11,southwest_pred,96.169708,Southwest
839,01-Dec-11,england_pred,94.506035,England
840,01-Jan-12,northeast_pred,97.015892,Northeast
841,01-Jan-12,northwest_pred,97.653023,Northwest
842,01-Jan-12,yorkshireandthehumber_pred,97.269684,Yorkshire
843,01-Jan-12,eastmidlands_pred,98.55365,Eastmidlands
844,01-Jan-12,westmidlands_pred,97.739937,Westmidlands
845,01-Jan-12,east_pred,97.436432,East
846,01-Jan-12,london_pred,90.998116,London
847,01-Jan-12,southeast_pred,95.550804,Southeast
848,01-Jan-12,southwest_pred,96.322136,Southwest
849,01-Jan-12,england_pred,94.661835,England
850,01-Feb-12,northeast_pred,97.094009,Northeast
851,01-Feb-12,northwest_pred,97.748878,Northwest
852,01-Feb-12,yorkshireandthehumber_pred,97.38588,Yorkshire
853,01-Feb-12,eastmidlands_pred,98.696129,Eastmidlands
854,01-Feb-12,westmidlands_pred,97.861656,Westmidlands
855,01-Feb-12,east_pred,97.579529,East
856,01-Feb-12,london_pred,91.184639,London
857,01-Feb-12,southeast_pred,95.714508,Southeast
858,01-Feb-12,southwest_pred,96.474564,Southwest
859,01-Feb-12,england_pred,94.817635,England
860,01-Mar-12,northeast_pred,97.167076,Northeast
861,01-Mar-12,northwest_pred,97.838547,Northwest
862,01-Mar-12,yorkshireandthehumber_pred,97.494583,Yorkshire
863,01-Mar-12,eastmidlands_pred,98.829422,Eastmidlands
864,01-Mar-12,westmidlands_pred,97.975525,Westmidlands
865,01-Mar-12,east_pred,97.713394,East
866,01-Mar-12,london_pred,91.359131,London
867,01-Mar-12,southeast_pred,95.867653,Southeast
868,01-Mar-12,southwest_pred,96.617157,Southwest
869,01-Mar-12,england_pred,94.963387,England
870,01-Apr-12,northeast_pred,97.245193,Northeast
871,01-Apr-12,northwest_pred,97.93441,Northwest
872,01-Apr-12,yorkshireandthehumber_pred,97.610779,Yorkshire
873,01-Apr-12,eastmidlands_pred,98.971901,Eastmidlands
874,01-Apr-12,westmidlands_pred,98.097244,Westmidlands
875,01-Apr-12,east_pred,97.856499,East
876,01-Apr-12,london_pred,91.545647,London
877,01-Apr-12,southeast_pred,96.031364,Southeast
878,01-Apr-12,southwest_pred,96.769585,Southwest
879,01-Apr-12,england_pred,95.119186,England
880,01-May-12,northeast_pred,97.320786,Northeast
881,01-May-12,northwest_pred,98.027168,Northwest
882,01-May-12,yorkshireandthehumber_pred,97.723228,Yorkshire
883,01-May-12,eastmidlands_pred,99.109787,Eastmidlands
884,01-May-12,westmidlands_pred,98.215034,Westmidlands
885,01-May-12,east_pred,97.99498,East
886,01-May-12,london_pred,91.726158,London
887,01-May-12,southeast_pred,96.189789,Southeast
888,01-May-12,southwest_pred,96.917099,Southwest
889,01-May-12,england_pred,95.269958,England
890,01-Jun-12,northeast_pred,97.398895,Northeast
891,01-Jun-12,northwest_pred,98.123032,Northwest
892,01-Jun-12,yorkshireandthehumber_pred,97.839432,Yorkshire
893,01-Jun-12,eastmidlands_pred,99.252266,Eastmidlands
894,01-Jun-12,westmidlands_pred,98.336754,Westmidlands
895,01-Jun-12,east_pred,98.138077,East
896,01-Jun-12,london_pred,91.912682,London
897,01-Jun-12,southeast_pred,96.353493,Southeast
898,01-Jun-12,southwest_pred,97.069527,Southwest
899,01-Jun-12,england_pred,95.425758,England
900,01-Jul-12,northeast_pred,97.474487,Northeast
901,01-Jul-12,northwest_pred,98.21579,Northwest
902,01-Jul-12,yorkshireandthehumber_pred,97.951881,Yorkshire
903,01-Jul-12,eastmidlands_pred,99.390144,Eastmidlands
904,01-Jul-12,westmidlands_pred,98.454552,Westmidlands
905,01-Jul-12,east_pred,98.276558,East
906,01-Jul-12,london_pred,92.093185,London
907,01-Jul-12,southeast_pred,96.511917,Southeast
908,01-Jul-12,southwest_pred,97.217033,Southwest
909,01-Jul-12,england_pred,95.57653,England
910,01-Aug-12,northeast_pred,97.552597,Northeast
911,01-Aug-12,northwest_pred,98.311653,Northwest
912,01-Aug-12,yorkshireandthehumber_pred,98.068077,Yorkshire
913,01-Aug-12,eastmidlands_pred,99.532631,Eastmidlands
914,01-Aug-12,westmidlands_pred,98.576271,Westmidlands
915,01-Aug-12,east_pred,98.419662,East
916,01-Aug-12,london_pred,92.279709,London
917,01-Aug-12,southeast_pred,96.675621,Southeast
918,01-Aug-12,southwest_pred,97.369461,Southwest
919,01-Aug-12,england_pred,95.73233,England
920,01-Sep-12,northeast_pred,97.630714,Northeast
921,01-Sep-12,northwest_pred,98.407509,Northwest
922,01-Sep-12,yorkshireandthehumber_pred,98.184273,Yorkshire
923,01-Sep-12,eastmidlands_pred,99.67511,Eastmidlands
924,01-Sep-12,westmidlands_pred,98.69799,Westmidlands
925,01-Sep-12,east_pred,98.562759,East
926,01-Sep-12,london_pred,92.466225,London
927,01-Sep-12,southeast_pred,96.839333,Southeast
928,01-Sep-12,southwest_pred,97.521889,Southwest
929,01-Sep-12,england_pred,95.88813,England
930,01-Oct-12,northeast_pred,97.706306,Northeast
931,01-Oct-12,northwest_pred,98.500275,Northwest
932,01-Oct-12,yorkshireandthehumber_pred,98.296722,Yorkshire
933,01-Oct-12,eastmidlands_pred,99.812988,Eastmidlands
934,01-Oct-12,westmidlands_pred,98.815781,Westmidlands
935,01-Oct-12,east_pred,98.701241,East
936,01-Oct-12,london_pred,92.646736,London
937,01-Oct-12,southeast_pred,96.997757,Southeast
938,01-Oct-12,southwest_pred,97.669403,Southwest
939,01-Oct-12,england_pred,96.038902,England
940,01-Nov-12,northeast_pred,97.784416,Northeast
941,01-Nov-12,northwest_pred,98.59613,Northwest
942,01-Nov-12,yorkshireandthehumber_pred,98.412926,Yorkshire
943,01-Nov-12,eastmidlands_pred,99.955475,Eastmidlands
944,01-Nov-12,westmidlands_pred,98.9375,Westmidlands
945,01-Nov-12,east_pred,98.844337,East
946,01-Nov-12,london_pred,92.83326,London
947,01-Nov-12,southeast_pred,97.161461,Southeast
948,01-Nov-12,southwest_pred,97.821831,Southwest
949,01-Nov-12,england_pred,96.194702,England
950,01-Dec-12,northeast_pred,97.860008,Northeast
951,01-Dec-12,northwest_pred,98.688896,Northwest
952,01-Dec-12,yorkshireandthehumber_pred,98.525375,Yorkshire
953,01-Dec-12,eastmidlands_pred,100.09335,Eastmidlands
954,01-Dec-12,westmidlands_pred,99.055298,Westmidlands
955,01-Dec-12,east_pred,98.982819,East
956,01-Dec-12,london_pred,93.013763,London
957,01-Dec-12,southeast_pred,97.319885,Southeast
958,01-Dec-12,southwest_pred,97.969337,Southwest
959,01-Dec-12,england_pred,96.345474,England
960,01-Jan-13,northeast_pred,97.938118,Northeast
961,01-Jan-13,northwest_pred,98.784752,Northwest
962,01-Jan-13,yorkshireandthehumber_pred,98.641571,Yorkshire
963,01-Jan-13,eastmidlands_pred,100.23583,Eastmidlands
964,01-Jan-13,westmidlands_pred,99.177017,Westmidlands
965,01-Jan-13,east_pred,99.125923,East
966,01-Jan-13,london_pred,93.200287,London
967,01-Jan-13,southeast_pred,97.483597,Southeast
968,01-Jan-13,southwest_pred,98.121765,Southwest
969,01-Jan-13,england_pred,96.501274,England
970,01-Feb-13,northeast_pred,98.016235,Northeast
971,01-Feb-13,northwest_pred,98.880608,Northwest
972,01-Feb-13,yorkshireandthehumber_pred,98.757774,Yorkshire
973,01-Feb-13,eastmidlands_pred,100.37832,Eastmidlands
974,01-Feb-13,westmidlands_pred,99.298737,Westmidlands
975,01-Feb-13,east_pred,99.26902,East
976,01-Feb-13,london_pred,93.386803,London
977,01-Feb-13,southeast_pred,97.647301,Southeast
978,01-Feb-13,southwest_pred,98.274193,Southwest
979,01-Feb-13,england_pred,96.657074,England
980,01-Mar-13,northeast_pred,98.086784,Northeast
981,01-Mar-13,northwest_pred,98.967186,Northwest
982,01-Mar-13,yorkshireandthehumber_pred,98.862724,Yorkshire
983,01-Mar-13,eastmidlands_pred,100.507,Eastmidlands
984,01-Mar-13,westmidlands_pred,99.408676,Westmidlands
985,01-Mar-13,east_pred,99.39827,East
986,01-Mar-13,london_pred,93.555275,London
987,01-Mar-13,southeast_pred,97.795166,Southeast
988,01-Mar-13,southwest_pred,98.411873,Southwest
989,01-Mar-13,england_pred,96.797798,England
990,01-Apr-13,northeast_pred,98.164894,Northeast
991,01-Apr-13,northwest_pred,99.063049,Northwest
992,01-Apr-13,yorkshireandthehumber_pred,98.97892,Yorkshire
993,01-Apr-13,eastmidlands_pred,100.64949,Eastmidlands
994,01-Apr-13,westmidlands_pred,99.530396,Westmidlands
995,01-Apr-13,east_pred,99.541367,East
996,01-Apr-13,london_pred,93.741798,London
997,01-Apr-13,southeast_pred,97.95887,Southeast
998,01-Apr-13,southwest_pred,98.564301,Southwest
999,01-Apr-13,england_pred,96.953598,England
1000,01-May-13,northeast_pred,98.240486,Northeast
1001,01-May-13,northwest_pred,99.155815,Northwest
1002,01-May-13,yorkshireandthehumber_pred,99.09137,Yorkshire
1003,01-May-13,eastmidlands_pred,100.78737,Eastmidlands
1004,01-May-13,westmidlands_pred,99.648186,Westmidlands
1005,01-May-13,east_pred,99.679848,East
1006,01-May-13,london_pred,93.922302,London
1007,01-May-13,southeast_pred,98.117294,Southeast
1008,01-May-13,southwest_pred,98.711807,Southwest
1009,01-May-13,england_pred,97.10437,England
1010,01-Jun-13,northeast_pred,98.318604,Northeast
1011,01-Jun-13,northwest_pred,99.251671,Northwest
1012,01-Jun-13,yorkshireandthehumber_pred,99.207573,Yorkshire
1013,01-Jun-13,eastmidlands_pred,100.92985,Eastmidlands
1014,01-Jun-13,westmidlands_pred,99.769905,Westmidlands
1015,01-Jun-13,east_pred,99.822952,East
1016,01-Jun-13,london_pred,94.108826,London
1017,01-Jun-13,southeast_pred,98.281006,Southeast
1018,01-Jun-13,southwest_pred,98.864235,Southwest
1019,01-Jun-13,england_pred,97.26017,England
1020,01-Jul-13,northeast_pred,98.394196,Northeast
1021,01-Jul-13,northwest_pred,99.344437,Northwest
1022,01-Jul-13,yorkshireandthehumber_pred,99.320023,Yorkshire
1023,01-Jul-13,eastmidlands_pred,101.06773,Eastmidlands
