,Date,type,value,area
1444,01-Jan-09,eastmidlands,95.900002,Eastmidlands
1445,01-Jan-09,westmidlands,95.900002,Westmidlands
1446,01-Jan-09,east,95.099998,East
1447,01-Jan-09,london,85.5,London
1448,01-Jan-09,southeast,92.0,Southeast
1449,01-Jan-09,southwest,94.0,Southwest
1450,01-Jan-09,northeast_pred,94.256775,Northeast
1451,01-Jan-09,northeast_error,1.943222,Northeast
1452,01-Jan-09,northwest_pred,94.267097,Northwest
1453,01-Jan-09,northwest_error,1.6329041,Northwest
1454,01-Jan-09,yorkshireandthehumber_pred,93.165253,Yorkshire
1455,01-Jan-09,yorkshireandthehumber_error,2.3347473,Yorkshire
1456,01-Jan-09,eastmidlands_pred,93.520889,Eastmidlands
1457,01-Jan-09,eastmidlands_error,2.3791122,Eastmidlands
1458,01-Jan-09,westmidlands_pred,93.440483,Westmidlands
1459,01-Jan-09,westmidlands_error,2.4595184,Westmidlands
1460,01-Jan-09,east_pred,92.381821,East
1461,01-Jan-09,east_error,2.7181778,East
1462,01-Jan-09,london_pred,84.409668,London
1463,01-Jan-09,london_error,1.090332,London
1464,01-Jan-09,southeast_pred,89.76828,Southeast
1465,01-Jan-09,southeast_error,2.23172,Southeast
1466,01-Jan-09,southwest_pred,90.938004,Southwest
1467,01-Jan-09,southwest_error,3.0619965,Southwest
1468,01-Jan-09,england_pred,89.1586,England
1469,01-Jan-09,england_error,1.9413986,England
1470,01-Feb-09,england,91.199997,England
1471,01-Feb-09,northeast,96.400002,Northeast
1472,01-Feb-09,northwest,95.900002,Northwest
1473,01-Feb-09,yorkshireandthehumber,95.599998,Yorkshire
1474,01-Feb-09,eastmidlands,95.800003,Eastmidlands
1475,01-Feb-09,westmidlands,96.0,Westmidlands
1476,01-Feb-09,east,95.199997,East
1477,01-Feb-09,london,85.699997,London
1478,01-Feb-09,southeast,92.099998,Southeast
1479,01-Feb-09,southwest,93.900002,Southwest
1480,01-Feb-09,northeast_pred,94.334892,Northeast
1481,01-Feb-09,northeast_error,2.0651093,Northeast
1482,01-Feb-09,northwest_pred,94.362953,Northwest
1483,01-Feb-09,northwest_error,1.5370483,Northwest
1484,01-Feb-09,yorkshireandthehumber_pred,93.281448,Yorkshire
1485,01-Feb-09,yorkshireandthehumber_error,2.3185501,Yorkshire
1486,01-Feb-09,eastmidlands_pred,93.663368,Eastmidlands
1487,01-Feb-09,eastmidlands_error,2.1366348,Eastmidlands
1488,01-Feb-09,westmidlands_pred,93.562202,Westmidlands
1489,01-Feb-09,westmidlands_error,2.4377975,Westmidlands
1490,01-Feb-09,east_pred,92.524918,East
1491,01-Feb-09,east_error,2.6750793,East
1492,01-Feb-09,london_pred,84.596191,London
1493,01-Feb-09,london_error,1.1038055,London
1494,01-Feb-09,southeast_pred,89.931984,Southeast
1495,01-Feb-09,southeast_error,2.1680145,Southeast
1496,01-Feb-09,southwest_pred,91.090431,Southwest
1497,01-Feb-09,southwest_error,2.8095703,Southwest
1498,01-Feb-09,england_pred,89.3144,England
1499,01-Feb-09,england_error,1.8855972,England
1500,01-Mar-09,england,91.199997,England
1501,01-Mar-09,northeast,96.5,Northeast
1502,01-Mar-09,northwest,95.900002,Northwest
1503,01-Mar-09,yorkshireandthehumber,95.699997,Yorkshire
1504,01-Mar-09,eastmidlands,95.800003,Eastmidlands
1505,01-Mar-09,westmidlands,96.0,Westmidlands
1506,01-Mar-09,east,95.199997,East
1507,01-Mar-09,london,85.699997,London
1508,01-Mar-09,southeast,92.099998,Southeast
1509,01-Mar-09,southwest,93.800003,Southwest
1510,01-Mar-09,northeast_pred,94.405441,Northeast
1511,01-Mar-09,northeast_error,2.0945587,Northeast
1512,01-Mar-09,northwest_pred,94.449539,Northwest
1513,01-Mar-09,northwest_error,1.4504623,Northwest
1514,01-Mar-09,yorkshireandthehumber_pred,93.386406,Yorkshire
1515,01-Mar-09,yorkshireandthehumber_error,2.313591,Yorkshire
1516,01-Mar-09,eastmidlands_pred,93.792061,Eastmidlands
1517,01-Mar-09,eastmidlands_error,2.0079422,Eastmidlands
1518,01-Mar-09,westmidlands_pred,93.672142,Westmidlands
1519,01-Mar-09,westmidlands_error,2.327858,Westmidlands
1520,01-Mar-09,east_pred,92.654167,East
1521,01-Mar-09,east_error,2.5458298,East
1522,01-Mar-09,london_pred,84.764664,London
1523,01-Mar-09,london_error,0.93533325,London
1524,01-Mar-09,southeast_pred,90.079849,Southeast
1525,01-Mar-09,southeast_error,2.0201492,Southeast
1526,01-Mar-09,southwest_pred,91.228111,Southwest
1527,01-Mar-09,southwest_error,2.5718918,Southwest
1528,01-Mar-09,england_pred,89.455124,England
1529,01-Mar-09,england_error,1.744873,England
1530,01-Apr-09,england,91.300003,England
1531,01-Apr-09,northeast,96.699997,Northeast
1532,01-Apr-09,northwest,96.0,Northwest
1533,01-Apr-09,yorkshireandthehumber,95.699997,Yorkshire
1534,01-Apr-09,eastmidlands,95.800003,Eastmidlands
1535,01-Apr-09,westmidlands,96.099998,Westmidlands
1536,01-Apr-09,east,95.199997,East
1537,01-Apr-09,london,85.800003,London
1538,01-Apr-09,southeast,92.199997,Southeast
1539,01-Apr-09,southwest,94.0,Southwest
1540,01-Apr-09,northeast_pred,94.483551,Northeast
1541,01-Apr-09,northeast_error,2.2164459,Northeast
1542,01-Apr-09,northwest_pred,94.545395,Northwest
1543,01-Apr-09,northwest_error,1.4546051,Northwest
1544,01-Apr-09,yorkshireandthehumber_pred,93.502602,Yorkshire
1545,01-Apr-09,yorkshireandthehumber_error,2.1973953,Yorkshire
1546,01-Apr-09,eastmidlands_pred,93.93454,Eastmidlands
1547,01-Apr-09,eastmidlands_error,1.8654633,Eastmidlands
1548,01-Apr-09,westmidlands_pred,93.793861,Westmidlands
1549,01-Apr-09,westmidlands_error,2.3061371,Westmidlands
1550,01-Apr-09,east_pred,92.797264,East
1551,01-Apr-09,east_error,2.4027328,East
1552,01-Apr-09,london_pred,84.95118,London
1553,01-Apr-09,london_error,0.84882355,London
1554,01-Apr-09,southeast_pred,90.243553,Southeast
1555,01-Apr-09,southeast_error,1.9564438,Southeast
1556,01-Apr-09,southwest_pred,91.380539,Southwest
1557,01-Apr-09,southwest_error,2.6194611,Southwest
1558,01-Apr-09,england_pred,89.610924,England
1559,01-Apr-09,england_error,1.6890793,England
1560,01-May-09,england,91.300003,England
1561,01-May-09,northeast,96.900002,Northeast
1562,01-May-09,northwest,96.199997,Northwest
1563,01-May-09,yorkshireandthehumber,95.900002,Yorkshire
1564,01-May-09,eastmidlands,95.800003,Eastmidlands
1565,01-May-09,westmidlands,95.900002,Westmidlands
1566,01-May-09,east,95.099998,East
1567,01-May-09,london,85.800003,London
1568,01-May-09,southeast,92.199997,Southeast
1569,01-May-09,southwest,94.099998,Southwest
1570,01-May-09,northeast_pred,94.559143,Northeast
1571,01-May-09,northeast_error,2.3408585,Northeast
1572,01-May-09,northwest_pred,94.638161,Northwest
1573,01-May-09,northwest_error,1.5618362,Northwest
1574,01-May-09,yorkshireandthehumber_pred,93.615051,Yorkshire
1575,01-May-09,yorkshireandthehumber_error,2.2849503,Yorkshire
1576,01-May-09,eastmidlands_pred,94.072426,Eastmidlands
1577,01-May-09,eastmidlands_error,1.7275772,Eastmidlands
1578,01-May-09,westmidlands_pred,93.911659,Westmidlands
1579,01-May-09,westmidlands_error,1.9883423,Westmidlands
1580,01-May-09,east_pred,92.935753,East
1581,01-May-09,east_error,2.1642456,East
1582,01-May-09,london_pred,85.131691,London
1583,01-May-09,london_error,0.66831207,London
1584,01-May-09,southeast_pred,90.401978,Southeast
1585,01-May-09,southeast_error,1.7980194,Southeast
1586,01-May-09,southwest_pred,91.528046,Southwest
1587,01-May-09,southwest_error,2.5719528,Southwest
1588,01-May-09,england_pred,89.761696,England
1589,01-May-09,england_error,1.5383072,England
1590,01-Jun-09,england,91.300003,England
1591,01-Jun-09,northeast,96.900002,Northeast
1592,01-Jun-09,northwest,96.300003,Northwest
1593,01-Jun-09,yorkshireandthehumber,96.0,Yorkshire
1594,01-Jun-09,eastmidlands,95.699997,Eastmidlands
1595,01-Jun-09,westmidlands,95.800003,Westmidlands
1596,01-Jun-09,east,95.0,East
1597,01-Jun-09,london,85.699997,London
1598,01-Jun-09,southeast,92.199997,Southeast
1599,01-Jun-09,southwest,94.199997,Southwest
1600,01-Jun-09,northeast_pred,94.63726,Northeast
1601,01-Jun-09,northeast_error,2.2627411,Northeast
1602,01-Jun-09,northwest_pred,94.734016,Northwest
1603,01-Jun-09,northwest_error,1.5659866,Northwest
1604,01-Jun-09,yorkshireandthehumber_pred,93.731255,Yorkshire
1605,01-Jun-09,yorkshireandthehumber_error,2.2687454,Yorkshire
1606,01-Jun-09,eastmidlands_pred,94.214905,Eastmidlands
1607,01-Jun-09,eastmidlands_error,1.4850922,Eastmidlands
1608,01-Jun-09,westmidlands_pred,94.033379,Westmidlands
1609,01-Jun-09,westmidlands_error,1.7666245,Westmidlands
1610,01-Jun-09,east_pred,93.07885,East
1611,01-Jun-09,east_error,1.9211502,East
1612,01-Jun-09,london_pred,85.318214,London
1613,01-Jun-09,london_error,0.38178253,London
1614,01-Jun-09,southeast_pred,90.565681,Southeast
1615,01-Jun-09,southeast_error,1.6343155,Southeast
1616,01-Jun-09,southwest_pred,91.680473,Southwest
1617,01-Jun-09,southwest_error,2.5195236,Southwest
1618,01-Jun-09,england_pred,89.917496,England
1619,01-Jun-09,england_error,1.3825073,England
1620,01-Jul-09,england,91.199997,England
1621,01-Jul-09,northeast,97.099998,Northeast
1622,01-Jul-09,northwest,96.5,Northwest
1623,01-Jul-09,yorkshireandthehumber,96.099998,Yorkshire
1624,01-Jul-09,eastmidlands,95.599998,Eastmidlands
1625,01-Jul-09,westmidlands,95.699997,Westmidlands
1626,01-Jul-09,east,95.0,East
1627,01-Jul-09,london,85.5,London
1628,01-Jul-09,southeast,92.099998,Southeast
1629,01-Jul-09,southwest,94.0,Southwest
1630,01-Jul-09,northeast_pred,94.712852,Northeast
1631,01-Jul-09,northeast_error,2.387146,Northeast
1632,01-Jul-09,northwest_pred,94.826782,Northwest
1633,01-Jul-09,northwest_error,1.6732178,Northwest
1634,01-Jul-09,yorkshireandthehumber_pred,93.843704,Yorkshire
1635,01-Jul-09,yorkshireandthehumber_error,2.2562943,Yorkshire
1636,01-Jul-09,eastmidlands_pred,94.352791,Eastmidlands
1637,01-Jul-09,eastmidlands_error,1.2472076,Eastmidlands
1638,01-Jul-09,westmidlands_pred,94.151169,Westmidlands
1639,01-Jul-09,westmidlands_error,1.5488281,Westmidlands
1640,01-Jul-09,east_pred,93.217331,East
1641,01-Jul-09,east_error,1.7826691,East
1642,01-Jul-09,london_pred,85.498718,London
1643,01-Jul-09,london_error,0.001281738,London
1644,01-Jul-09,southeast_pred,90.724113,Southeast
1645,01-Jul-09,southeast_error,1.375885,Southeast
1646,01-Jul-09,southwest_pred,91.827988,Southwest
1647,01-Jul-09,southwest_error,2.1720123,Southwest
1648,01-Jul-09,england_pred,90.068268,England
1649,01-Jul-09,england_error,1.1317291,England
1650,01-Aug-09,england,91.099998,England
1651,01-Aug-09,northeast,97.300003,Northeast
1652,01-Aug-09,northwest,96.5,Northwest
1653,01-Aug-09,yorkshireandthehumber,96.0,Yorkshire
1654,01-Aug-09,eastmidlands,95.400002,Eastmidlands
1655,01-Aug-09,westmidlands,95.5,Westmidlands
1656,01-Aug-09,east,94.800003,East
1657,01-Aug-09,london,85.400002,London
1658,01-Aug-09,southeast,92.199997,Southeast
1659,01-Aug-09,southwest,93.599998,Southwest
1660,01-Aug-09,northeast_pred,94.790962,Northeast
1661,01-Aug-09,northeast_error,2.5090408,Northeast
1662,01-Aug-09,northwest_pred,94.922638,Northwest
1663,01-Aug-09,northwest_error,1.5773621,Northwest
1664,01-Aug-09,yorkshireandthehumber_pred,93.9599,Yorkshire
1665,01-Aug-09,yorkshireandthehumber_error,2.0401001,Yorkshire
1666,01-Aug-09,eastmidlands_pred,94.49527,Eastmidlands
1667,01-Aug-09,eastmidlands_error,0.90473175,Eastmidlands
1668,01-Aug-09,westmidlands_pred,94.272888,Westmidlands
1669,01-Aug-09,westmidlands_error,1.2271118,Westmidlands
1670,01-Aug-09,east_pred,93.360428,East
1671,01-Aug-09,east_error,1.4395752,East
1672,01-Aug-09,london_pred,85.685242,London
1673,01-Aug-09,london_error,-0.28524017,London
1674,01-Aug-09,southeast_pred,90.887817,Southeast
1675,01-Aug-09,southeast_error,1.3121796,Southeast
1676,01-Aug-09,southwest_pred,91.980415,Southwest
1677,01-Aug-09,southwest_error,1.6195831,Southwest
1678,01-Aug-09,england_pred,90.224068,England
1679,01-Aug-09,england_error,0.87593079,England
1680,01-Sep-09,england,91.0,England
1681,01-Sep-09,northeast,97.300003,Northeast
1682,01-Sep-09,northwest,96.300003,Northwest
1683,01-Sep-09,yorkshireandthehumber,96.0,Yorkshire
1684,01-Sep-09,eastmidlands,95.400002,Eastmidlands
1685,01-Sep-09,westmidlands,95.300003,Westmidlands
1686,01-Sep-09,east,94.599998,East
1687,01-Sep-09,london,85.300003,London
1688,01-Sep-09,southeast,91.900002,Southeast
1689,01-Sep-09,southwest,93.699997,Southwest
1690,01-Sep-09,northeast_pred,94.869072,Northeast
1691,01-Sep-09,northeast_error,2.4309311,Northeast
1692,01-Sep-09,northwest_pred,95.018494,Northwest
1693,01-Sep-09,northwest_error,1.2815094,Northwest
1694,01-Sep-09,yorkshireandthehumber_pred,94.076096,Yorkshire
1695,01-Sep-09,yorkshireandthehumber_error,1.9239044,Yorkshire
1696,01-Sep-09,eastmidlands_pred,94.637749,Eastmidlands
1697,01-Sep-09,eastmidlands_error,0.76225281,Eastmidlands
1698,01-Sep-09,westmidlands_pred,94.394608,Westmidlands
1699,01-Sep-09,westmidlands_error,0.90539551,Westmidlands
1700,01-Sep-09,east_pred,93.503525,East
1701,01-Sep-09,east_error,1.0964737,East
1702,01-Sep-09,london_pred,85.871758,London
1703,01-Sep-09,london_error,-0.57175446,London
1704,01-Sep-09,southeast_pred,91.051521,Southeast
1705,01-Sep-09,southeast_error,0.84848022,Southeast
1706,01-Sep-09,southwest_pred,92.132843,Southwest
1707,01-Sep-09,southwest_error,1.5671539,Southwest
1708,01-Sep-09,england_pred,90.379868,England
1709,01-Sep-09,england_error,0.62013245,England
1710,01-Oct-09,england,90.800003,England
1711,01-Oct-09,northeast,97.199997,Northeast
1712,01-Oct-09,northwest,96.300003,Northwest
1713,01-Oct-09,yorkshireandthehumber,96.099998,Yorkshire
1714,01-Oct-09,eastmidlands,95.400002,Eastmidlands
1715,01-Oct-09,westmidlands,95.099998,Westmidlands
1716,01-Oct-09,east,94.5,East
1717,01-Oct-09,london,85.099998,London
1718,01-Oct-09,southeast,91.699997,Southeast
1719,01-Oct-09,southwest,93.400002,Southwest
1720,01-Oct-09,northeast_pred,94.944664,Northeast
1721,01-Oct-09,northeast_error,2.2553329,Northeast
1722,01-Oct-09,northwest_pred,95.111259,Northwest
1723,01-Oct-09,northwest_error,1.1887436,Northwest
1724,01-Oct-09,yorkshireandthehumber_pred,94.188545,Yorkshire
1725,01-Oct-09,yorkshireandthehumber_error,1.9114532,Yorkshire
1726,01-Oct-09,eastmidlands_pred,94.775635,Eastmidlands
1727,01-Oct-09,eastmidlands_error,0.62436676,Eastmidlands
1728,01-Oct-09,westmidlands_pred,94.512405,Westmidlands
1729,01-Oct-09,westmidlands_error,0.58759308,Westmidlands
1730,01-Oct-09,east_pred,93.642014,East
1731,01-Oct-09,east_error,0.85798645,East
1732,01-Oct-09,london_pred,86.052269,London
1733,01-Oct-09,london_error,-0.95227051,London
1734,01-Oct-09,southeast_pred,91.209946,Southeast
1735,01-Oct-09,southeast_error,0.49005127,Southeast
1736,01-Oct-09,southwest_pred,92.28035,Southwest
1737,01-Oct-09,southwest_error,1.1196518,Southwest
1738,01-Oct-09,england_pred,90.53064,England
1739,01-Oct-09,england_error,0.2693634,England
1740,01-Nov-09,england,90.599998,England
1741,01-Nov-09,northeast,97.300003,Northeast
1742,01-Nov-09,northwest,96.300003,Northwest
1743,01-Nov-09,yorkshireandthehumber,95.900002,Yorkshire
1744,01-Nov-09,eastmidlands,95.199997,Eastmidlands
1745,01-Nov-09,westmidlands,94.900002,Westmidlands
1746,01-Nov-09,east,94.300003,East
1747,01-Nov-09,london,84.900002,London
1748,01-Nov-09,southeast,91.400002,Southeast
1749,01-Nov-09,southwest,93.400002,Southwest
1750,01-Nov-09,northeast_pred,95.022781,Northeast
1751,01-Nov-09,northeast_error,2.2772217,Northeast
1752,01-Nov-09,northwest_pred,95.207115,Northwest
1753,01-Nov-09,northwest_error,1.0928879,Northwest
1754,01-Nov-09,yorkshireandthehumber_pred,94.304749,Yorkshire
1755,01-Nov-09,yorkshireandthehumber_error,1.595253,Yorkshire
1756,01-Nov-09,eastmidlands_pred,94.918114,Eastmidlands
1757,01-Nov-09,eastmidlands_error,0.28188324,Eastmidlands
1758,01-Nov-09,westmidlands_pred,94.634125,Westmidlands
1759,01-Nov-09,westmidlands_error,0.26587677,Westmidlands
1760,01-Nov-09,east_pred,93.78511,East
1761,01-Nov-09,east_error,0.51489258,East
1762,01-Nov-09,london_pred,86.238792,London
1763,01-Nov-09,london_error,-1.3387909,London
1764,01-Nov-09,southeast_pred,91.373657,Southeast
1765,01-Nov-09,southeast_error,0.026344299,Southeast
1766,01-Nov-09,southwest_pred,92.432777,Southwest
1767,01-Nov-09,southwest_error,0.96722412,Southwest
1768,01-Nov-09,england_pred,90.68644,England
1769,01-Nov-09,england_error,-0.08644104,England
1770,01-Dec-09,england,90.400002,England
1771,01-Dec-09,northeast,97.199997,Northeast
1772,01-Dec-09,northwest,96.300003,Northwest
1773,01-Dec-09,yorkshireandthehumber,95.800003,Yorkshire
1774,01-Dec-09,eastmidlands,95.300003,Eastmidlands
1775,01-Dec-09,westmidlands,94.800003,Westmidlands
1776,01-Dec-09,east,94.099998,East
1777,01-Dec-09,london,84.800003,London
1778,01-Dec-09,southeast,91.0,Southeast
1779,01-Dec-09,southwest,93.300003,Southwest
1780,01-Dec-09,northeast_pred,95.098373,Northeast
1781,01-Dec-09,northeast_error,2.1016235,Northeast
1782,01-Dec-09,northwest_pred,95.299881,Northwest
1783,01-Dec-09,northwest_error,1.0001221,Northwest
1784,01-Dec-09,yorkshireandthehumber_pred,94.417198,Yorkshire
1785,01-Dec-09,yorkshireandthehumber_error,1.3828049,Yorkshire
1786,01-Dec-09,eastmidlands_pred,95.055992,Eastmidlands
1787,01-Dec-09,eastmidlands_error,0.24401093,Eastmidlands
1788,01-Dec-09,westmidlands_pred,94.751915,Westmidlands
1789,01-Dec-09,westmidlands_error,0.048088074,Westmidlands
1790,01-Dec-09,east_pred,93.923592,East
1791,01-Dec-09,east_error,0.17640686,East
1792,01-Dec-09,london_pred,86.419296,London
1793,01-Dec-09,london_error,-1.6192932,London
1794,01-Dec-09,southeast_pred,91.532082,Southeast
1795,01-Dec-09,southeast_error,-0.5320816,Southeast
1796,01-Dec-09,southwest_pred,92.580292,Southwest
1797,01-Dec-09,southwest_error,0.7197113,Southwest
1798,01-Dec-09,england_pred,90.837212,England
1799,01-Dec-09,england_error,-0.43721008,England
1800,01-Jan-10,england,90.300003,England
1801,01-Jan-10,northeast,97.099998,Northeast
1802,01-Jan-10,northwest,96.199997,Northwest
1803,01-Jan-10,yorkshireandthehumber,95.800003,Yorkshire
1804,01-Jan-10,eastmidlands,95.099998,Eastmidlands
1805,01-Jan-10,westmidlands,94.699997,Westmidlands
1806,01-Jan-10,east,93.5,East
1807,01-Jan-10,london,84.699997,London
1808,01-Jan-10,southeast,90.599998,Southeast
1809,01-Jan-10,southwest,93.199997,Southwest
1810,01-Jan-10,northeast_pred,95.176483,Northeast
1811,01-Jan-10,northeast_error,1.9235153,Northeast
1812,01-Jan-10,northwest_pred,95.395737,Northwest
1813,01-Jan-10,northwest_error,0.80426025,Northwest
1814,01-Jan-10,yorkshireandthehumber_pred,94.533394,Yorkshire
1815,01-Jan-10,yorkshireandthehumber_error,1.2666092,Yorkshire
1816,01-Jan-10,eastmidlands_pred,95.198479,Eastmidlands
1817,01-Jan-10,eastmidlands_error,-0.098480225,Eastmidlands
1818,01-Jan-10,westmidlands_pred,94.873634,Westmidlands
1819,01-Jan-10,westmidlands_error,-0.17363739,Westmidlands
1820,01-Jan-10,east_pred,94.066689,East
1821,01-Jan-10,east_error,-0.56668854,East
1822,01-Jan-10,london_pred,86.60582,London
1823,01-Jan-10,london_error,-1.9058228,London
1824,01-Jan-10,southeast_pred,91.695786,Southeast
1825,01-Jan-10,southeast_error,-1.095787,Southeast
1826,01-Jan-10,southwest_pred,92.732719,Southwest
1827,01-Jan-10,southwest_error,0.46727753,Southwest
1828,01-Jan-10,england_pred,90.993011,England
1829,01-Jan-10,england_error,-0.69300842,England
1830,01-Feb-10,england,90.099998,England
1831,01-Feb-10,northeast,97.0,Northeast
1832,01-Feb-10,northwest,96.199997,Northwest
1833,01-Feb-10,yorkshireandthehumber,95.900002,Yorkshire
1834,01-Feb-10,eastmidlands,94.800003,Eastmidlands
1835,01-Feb-10,westmidlands,94.599998,Westmidlands
1836,01-Feb-10,east,93.400002,East
1837,01-Feb-10,london,84.599998,London
1838,01-Feb-10,southeast,90.199997,Southeast
1839,01-Feb-10,southwest,93.0,Southwest
1840,01-Feb-10,northeast_pred,95.254593,Northeast
1841,01-Feb-10,northeast_error,1.7454071,Northeast
1842,01-Feb-10,northwest_pred,95.491592,Northwest
1843,01-Feb-10,northwest_error,0.70840454,Northwest
1844,01-Feb-10,yorkshireandthehumber_pred,94.649597,Yorkshire
1845,01-Feb-10,yorkshireandthehumber_error,1.2504044,Yorkshire
1846,01-Feb-10,eastmidlands_pred,95.340958,Eastmidlands
1847,01-Feb-10,eastmidlands_error,-0.54095459,Eastmidlands
1848,01-Feb-10,westmidlands_pred,94.995354,Westmidlands
1849,01-Feb-10,westmidlands_error,-0.39535522,Westmidlands
1850,01-Feb-10,east_pred,94.209785,East
1851,01-Feb-10,east_error,-0.80978394,East
1852,01-Feb-10,london_pred,86.792336,London
1853,01-Feb-10,london_error,-2.192337,London
1854,01-Feb-10,southeast_pred,91.859489,Southeast
1855,01-Feb-10,southeast_error,-1.6594925,Southeast
1856,01-Feb-10,southwest_pred,92.885147,Southwest
1857,01-Feb-10,southwest_error,0.11485291,Southwest
1858,01-Feb-10,england_pred,91.148811,England
1859,01-Feb-10,england_error,-1.0488129,England
1860,01-Mar-10,england,90.099998,England
1861,01-Mar-10,northeast,96.900002,Northeast
1862,01-Mar-10,northwest,96.199997,Northwest
1863,01-Mar-10,yorkshireandthehumber,95.900002,Yorkshire
1864,01-Mar-10,eastmidlands,94.800003,Eastmidlands
1865,01-Mar-10,westmidlands,94.699997,Westmidlands
1866,01-Mar-10,east,93.300003,East
1867,01-Mar-10,london,84.5,London
1868,01-Mar-10,southeast,90.300003,Southeast
1869,01-Mar-10,southwest,92.900002,Southwest
1870,01-Mar-10,northeast_pred,95.32515,Northeast
1871,01-Mar-10,northeast_error,1.574852,Northeast
1872,01-Mar-10,northwest_pred,95.578178,Northwest
1873,01-Mar-10,northwest_error,0.62181854,Northwest
1874,01-Mar-10,yorkshireandthehumber_pred,94.754547,Yorkshire
1875,01-Mar-10,yorkshireandthehumber_error,1.1454544,Yorkshire
1876,01-Mar-10,eastmidlands_pred,95.46965,Eastmidlands
1877,01-Mar-10,eastmidlands_error,-0.66964722,Eastmidlands
1878,01-Mar-10,westmidlands_pred,95.105293,Westmidlands
1879,01-Mar-10,westmidlands_error,-0.40529633,Westmidlands
1880,01-Mar-10,east_pred,94.339043,East
1881,01-Mar-10,east_error,-1.0390396,East
1882,01-Mar-10,london_pred,86.960808,London
1883,01-Mar-10,london_error,-2.4608078,London
1884,01-Mar-10,southeast_pred,92.007355,Southeast
1885,01-Mar-10,southeast_error,-1.7073517,Southeast
1886,01-Mar-10,southwest_pred,93.02282,Southwest
1887,01-Mar-10,southwest_error,-0.12281799,Southwest
1888,01-Mar-10,england_pred,91.289536,England
1889,01-Mar-10,england_error,-1.189537,England
1890,01-Apr-10,england,90.0,England
1891,01-Apr-10,northeast,96.900002,Northeast
1892,01-Apr-10,northwest,96.199997,Northwest
1893,01-Apr-10,yorkshireandthehumber,96.0,Yorkshire
1894,01-Apr-10,eastmidlands,94.699997,Eastmidlands
1895,01-Apr-10,westmidlands,94.599998,Westmidlands
1896,01-Apr-10,east,93.300003,East
1897,01-Apr-10,london,84.400002,London
1898,01-Apr-10,southeast,90.400002,Southeast
1899,01-Apr-10,southwest,92.800003,Southwest
1900,01-Apr-10,northeast_pred,95.403259,Northeast
1901,01-Apr-10,northeast_error,1.4967422,Northeast
1902,01-Apr-10,northwest_pred,95.674034,Northwest
1903,01-Apr-10,northwest_error,0.52596283,Northwest
1904,01-Apr-10,yorkshireandthehumber_pred,94.870743,Yorkshire
1905,01-Apr-10,yorkshireandthehumber_error,1.1292572,Yorkshire
1906,01-Apr-10,eastmidlands_pred,95.612129,Eastmidlands
1907,01-Apr-10,eastmidlands_error,-0.91213226,Eastmidlands
1908,01-Apr-10,westmidlands_pred,95.227013,Westmidlands
1909,01-Apr-10,westmidlands_error,-0.62701416,Westmidlands
1910,01-Apr-10,east_pred,94.48214,East
1911,01-Apr-10,east_error,-1.1821365,East
1912,01-Apr-10,london_pred,87.147331,London
1913,01-Apr-10,london_error,-2.7473297,London
1914,01-Apr-10,southeast_pred,92.171059,Southeast
1915,01-Apr-10,southeast_error,-1.7710571,Southeast
1916,01-Apr-10,southwest_pred,93.175247,Southwest
1917,01-Apr-10,southwest_error,-0.37524414,Southwest
1918,01-Apr-10,england_pred,91.445335,England
1919,01-Apr-10,england_error,-1.4453354,England
1920,01-May-10,england,90.099998,England
1921,01-May-10,northeast,96.900002,Northeast
1922,01-May-10,northwest,96.300003,Northwest
1923,01-May-10,yorkshireandthehumber,95.900002,Yorkshire
1924,01-May-10,eastmidlands,94.599998,Eastmidlands
1925,01-May-10,westmidlands,94.599998,Westmidlands
1926,01-May-10,east,93.199997,East
1927,01-May-10,london,84.5,London
1928,01-May-10,southeast,90.5,Southeast
1929,01-May-10,southwest,92.800003,Southwest
1930,01-May-10,northeast_pred,95.478851,Northeast
1931,01-May-10,northeast_error,1.4211502,Northeast
1932,01-May-10,northwest_pred,95.7668,Northwest
1933,01-May-10,northwest_error,0.53320313,Northwest
1934,01-May-10,yorkshireandthehumber_pred,94.983192,Yorkshire
1935,01-May-10,yorkshireandthehumber_error,0.91680908,Yorkshire
1936,01-May-10,eastmidlands_pred,95.750008,Eastmidlands
1937,01-May-10,eastmidlands_error,-1.1500092,Eastmidlands
1938,01-May-10,westmidlands_pred,95.34481,Westmidlands
1939,01-May-10,westmidlands_error,-0.74481201,Westmidlands
1940,01-May-10,east_pred,94.620621,East
1941,01-May-10,east_error,-1.4206238,East
1942,01-May-10,london_pred,87.327835,London
1943,01-May-10,london_error,-2.8278351,London
1944,01-May-10,southeast_pred,92.329491,Southeast
1945,01-May-10,southeast_error,-1.8294907,Southeast
1946,01-May-10,southwest_pred,93.322762,Southwest
1947,01-May-10,southwest_error,-0.52275848,Southwest
1948,01-May-10,england_pred,91.596107,England
1949,01-May-10,england_error,-1.496109,England
1950,01-Jun-10,england,90.099998,England
1951,01-Jun-10,northeast,96.900002,Northeast
1952,01-Jun-10,northwest,96.400002,Northwest
1953,01-Jun-10,yorkshireandthehumber,96.0,Yorkshire
1954,01-Jun-10,eastmidlands,94.599998,Eastmidlands
1955,01-Jun-10,westmidlands,94.599998,Westmidlands
1956,01-Jun-10,east,93.400002,East
1957,01-Jun-10,london,84.5,London
1958,01-Jun-10,southeast,90.5,Southeast
